timestamp,user_id,action,file_id,ip_address,location,device,file_size_mb,is_anomaly
2026-01-02T22:30:00,user_11,bulk_download,file_84,180.123.228.17,US,Chrome/Windows,111.2,0
2026-01-02T22:35:00,user_11,login,file_48,172.78.80.66,RU,Safari/Mac,292.83,1
2026-01-02T22:40:00,user_2,upload,file_82,54.30.24.46,CN,Chrome/Windows,236.16,0
2026-01-02T22:45:00,user_13,bulk_download,file_68,147.244.32.15,CN,Safari/Mac,206.61,1
2026-01-02T22:50:00,user_7,download,file_44,39.247.204.247,US,Edge/Windows,493.6,0
2026-01-02T22:55:00,user_11,login,file_92,37.62.158.126,US,Firefox/Linux,389.49,0
2026-01-02T23:00:00,user_11,permission_change,file_82,73.99.214.239,US,Chrome/Windows,2.46,0
2026-01-02T23:05:00,user_6,download,file_63,44.107.240.76,FR,Chrome/Windows,64.79,0
2026-01-02T23:10:00,user_14,login,file_62,123.59.56.111,CN,Edge/Windows,2.43,0
2026-01-02T23:15:00,user_1,permission_change,file_42,184.236.187.49,BR,Firefox/Linux,9.06,0
2026-01-02T23:20:00,user_12,bulk_download,file_40,73.179.199.15,BR,Firefox/Linux,51.44,1
2026-01-02T23:25:00,user_3,share,file_6,193.56.220.102,US,Safari/Mac,474.24,0
2026-01-02T23:30:00,user_17,bulk_download,file_44,78.156.149.248,FR,Edge/Windows,444.0,0
2026-01-02T23:35:00,user_12,share,file_97,64.212.210.146,CN,Firefox/Linux,82.53,0
2026-01-02T23:40:00,user_8,login,file_29,163.183.124.31,IN,Firefox/Linux,105.67,0
2026-01-02T23:45:00,user_12,bulk_download,file_92,197.75.193.127,BR,Chrome/Windows,187.66,1
2026-01-02T23:50:00,user_2,bulk_download,file_77,140.78.54.243,FR,Chrome/Windows,331.02,0
2026-01-02T23:55:00,user_4,upload,file_54,1.124.76.59,IN,Edge/Windows,190.19,0
2026-01-03T00:00:00,user_5,login,file_27,124.67.77.102,RU,Chrome/Windows,150.63,0
2026-01-03T00:05:00,user_9,permission_change,file_80,13.46.193.251,FR,Firefox/Linux,209.47,0
2026-01-03T00:10:00,user_20,bulk_download,file_16,166.187.5.90,RU,Safari/Mac,57.09,0
2026-01-03T00:15:00,user_7,bulk_download,file_100,88.21.105.121,CN,Safari/Mac,415.77,1
2026-01-03T00:20:00,user_14,share,file_38,36.191.100.35,RU,Firefox/Linux,19.8,0
2026-01-03T00:25:00,user_16,download,file_43,72.73.60.138,RU,Firefox/Linux,1.47,0
2026-01-03T00:30:00,user_16,upload,file_20,42.116.163.134,FR,Chrome/Windows,389.79,0
2026-01-03T00:35:00,user_8,bulk_download,file_59,221.147.46.85,RU,Safari/Mac,132.14,1
2026-01-03T00:40:00,user_10,bulk_download,file_47,48.128.157.248,BR,Safari/Mac,213.06,1
2026-01-03T00:45:00,user_5,bulk_download,file_85,34.215.140.103,BR,Firefox/Linux,164.4,1
2026-01-03T00:50:00,user_3,bulk_download,file_48,109.83.63.252,BR,Safari/Mac,91.52,0
2026-01-03T00:55:00,user_13,login,file_89,86.98.129.144,BR,Edge/Windows,399.97,0
2026-01-03T01:00:00,user_5,download,file_90,174.87.104.78,IN,Chrome/Windows,490.79,0
2026-01-03T01:05:00,user_19,upload,file_62,107.247.92.35,CN,Edge/Windows,90.71,0
2026-01-03T01:10:00,user_1,share,file_88,105.125.227.114,FR,Firefox/Linux,241.59,0
2026-01-03T01:15:00,user_2,login,file_9,76.229.56.88,CN,Safari/Mac,327.52,0
2026-01-03T01:20:00,user_11,bulk_download,file_67,106.19.79.10,CN,Chrome/Windows,216.48,1
2026-01-03T01:25:00,user_13,login,file_20,223.67.251.20,BR,Chrome/Windows,5.92,0
2026-01-03T01:30:00,user_16,bulk_download,file_22,117.181.170.23,CN,Chrome/Windows,375.74,0
2026-01-03T01:35:00,user_2,share,file_65,136.87.26.96,BR,Firefox/Linux,275.29,0
2026-01-03T01:40:00,user_15,download,file_57,17.213.28.50,IN,Edge/Windows,44.1,0
2026-01-03T01:45:00,user_16,share,file_96,38.117.160.210,IN,Chrome/Windows,51.41,0
2026-01-03T01:50:00,user_1,bulk_download,file_12,138.34.26.180,FR,Safari/Mac,445.07,0
2026-01-03T01:55:00,user_15,permission_change,file_44,123.2.142.247,RU,Safari/Mac,412.67,0
2026-01-03T02:00:00,user_18,login,file_99,69.149.14.41,BR,Edge/Windows,358.36,0
2026-01-03T02:05:00,user_4,login,file_98,89.37.97.0,IN,Firefox/Linux,1.2,0
2026-01-03T02:10:00,user_18,permission_change,file_67,17.101.131.165,BR,Safari/Mac,351.08,0
2026-01-03T02:15:00,user_5,bulk_download,file_92,143.131.71.216,RU,Edge/Windows,53.57,1
2026-01-03T02:20:00,user_13,download,file_28,4.103.56.82,IN,Edge/Windows,412.29,0
2026-01-03T02:25:00,user_14,login,file_6,163.32.202.194,BR,Chrome/Windows,386.1,1
2026-01-03T02:30:00,user_17,permission_change,file_18,177.7.168.233,FR,Edge/Windows,2.27,0
2026-01-03T02:35:00,user_19,bulk_download,file_62,188.50.228.215,CN,Firefox/Linux,345.94,0
2026-01-03T02:40:00,user_13,bulk_download,file_85,199.67.217.236,BR,Safari/Mac,252.1,1
2026-01-03T02:45:00,user_8,bulk_download,file_36,130.145.235.230,RU,Edge/Windows,481.8,0
2026-01-03T02:50:00,user_5,login,file_53,72.254.172.220,US,Safari/Mac,421.55,0
2026-01-03T02:55:00,user_18,share,file_81,165.88.26.138,RU,Firefox/Linux,100.52,0
2026-01-03T03:00:00,user_12,share,file_87,223.94.184.145,RU,Firefox/Linux,490.67,0
2026-01-03T03:05:00,user_18,download,file_89,157.23.100.237,FR,Safari/Mac,355.21,0
2026-01-03T03:10:00,user_19,bulk_download,file_74,10.177.199.214,CN,Edge/Windows,337.15,0
2026-01-03T03:15:00,user_14,bulk_download,file_2,167.28.6.176,BR,Chrome/Windows,12.73,0
2026-01-03T03:20:00,user_9,bulk_download,file_97,167.102.241.179,BR,Firefox/Linux,491.77,1
2026-01-03T03:25:00,user_10,download,file_27,176.172.154.71,IN,Chrome/Windows,179.41,0
2026-01-03T03:30:00,user_18,bulk_download,file_29,123.7.15.97,RU,Edge/Windows,118.87,0
2026-01-03T03:35:00,user_2,permission_change,file_49,92.62.129.119,BR,Edge/Windows,208.34,0
2026-01-03T03:40:00,user_18,permission_change,file_7,155.202.213.140,BR,Chrome/Windows,371.86,0
2026-01-03T03:45:00,user_12,login,file_97,155.185.88.254,BR,Firefox/Linux,388.1,1
2026-01-03T03:50:00,user_6,share,file_88,43.74.89.147,CN,Chrome/Windows,93.57,0
2026-01-03T03:55:00,user_2,bulk_download,file_55,194.109.69.206,RU,Safari/Mac,278.34,1
2026-01-03T04:00:00,user_11,login,file_60,85.130.254.90,BR,Firefox/Linux,20.07,1
2026-01-03T04:05:00,user_20,bulk_download,file_85,109.100.244.181,IN,Safari/Mac,245.33,0
2026-01-03T04:10:00,user_11,share,file_68,99.189.157.113,IN,Firefox/Linux,478.5,0
2026-01-03T04:15:00,user_14,bulk_download,file_70,1.180.229.174,US,Edge/Windows,46.06,0
2026-01-03T04:20:00,user_11,bulk_download,file_43,98.172.26.171,CN,Safari/Mac,146.86,1
2026-01-03T04:25:00,user_16,bulk_download,file_72,142.121.39.204,FR,Chrome/Windows,57.45,0
2026-01-03T04:30:00,user_20,download,file_80,87.96.40.176,RU,Firefox/Linux,479.45,0
2026-01-03T04:35:00,user_4,share,file_50,213.250.78.212,CN,Safari/Mac,270.16,0
2026-01-03T04:40:00,user_17,bulk_download,file_66,97.154.75.86,BR,Edge/Windows,243.45,0
2026-01-03T04:45:00,user_11,permission_change,file_66,119.182.227.84,US,Chrome/Windows,474.11,0
2026-01-03T04:50:00,user_3,bulk_download,file_27,53.162.122.166,CN,Firefox/Linux,432.49,1
2026-01-03T04:55:00,user_18,upload,file_90,11.138.82.254,US,Edge/Windows,323.32,0
2026-01-03T05:00:00,user_5,permission_change,file_4,79.96.111.100,RU,Edge/Windows,358.46,0
2026-01-03T05:05:00,user_6,bulk_download,file_33,52.92.68.250,BR,Chrome/Windows,287.52,1
2026-01-03T05:10:00,user_13,login,file_58,13.228.76.44,RU,Edge/Windows,216.57,1
2026-01-03T05:15:00,user_1,bulk_download,file_83,64.154.204.35,CN,Chrome/Windows,378.0,1
2026-01-03T05:20:00,user_12,permission_change,file_65,131.118.150.236,IN,Chrome/Windows,144.99,0
2026-01-03T05:25:00,user_10,bulk_download,file_98,151.235.176.227,IN,Edge/Windows,190.77,0
2026-01-03T05:30:00,user_6,upload,file_69,112.238.35.143,CN,Firefox/Linux,68.28,0
2026-01-03T05:35:00,user_5,bulk_download,file_39,94.156.94.126,BR,Safari/Mac,478.7,0
2026-01-03T05:40:00,user_2,bulk_download,file_1,68.243.198.200,BR,Edge/Windows,268.62,1
2026-01-03T05:45:00,user_12,share,file_28,79.156.68.143,US,Edge/Windows,452.82,0
2026-01-03T05:50:00,user_6,download,file_29,126.150.93.206,US,Safari/Mac,97.24,0
2026-01-03T05:55:00,user_15,bulk_download,file_83,202.27.162.250,CN,Chrome/Windows,145.4,1
2026-01-03T06:00:00,user_19,bulk_download,file_63,136.90.182.151,BR,Safari/Mac,178.63,1
2026-01-03T06:05:00,user_10,download,file_80,37.180.122.35,IN,Chrome/Windows,450.07,0
2026-01-03T06:10:00,user_20,login,file_85,48.80.237.32,BR,Safari/Mac,346.76,0
2026-01-03T06:15:00,user_14,login,file_22,140.201.40.62,RU,Chrome/Windows,156.68,1
2026-01-03T06:20:00,user_14,permission_change,file_36,166.41.51.17,RU,Safari/Mac,67.24,0
2026-01-03T06:25:00,user_15,login,file_46,41.97.219.243,CN,Safari/Mac,243.54,0
2026-01-03T06:30:00,user_5,bulk_download,file_69,45.7.71.91,RU,Firefox/Linux,131.69,1
2026-01-03T06:35:00,user_3,upload,file_3,55.143.222.119,RU,Chrome/Windows,406.34,0
2026-01-03T06:40:00,user_2,bulk_download,file_71,184.244.164.227,US,Safari/Mac,271.78,0
2026-01-03T06:45:00,user_5,login,file_47,148.234.213.99,RU,Edge/Windows,111.73,0
2026-01-03T06:50:00,user_5,permission_change,file_60,82.64.22.149,BR,Chrome/Windows,198.45,0
2026-01-03T06:55:00,user_20,permission_change,file_88,169.252.206.66,US,Firefox/Linux,378.63,0
2026-01-03T07:00:00,user_19,bulk_download,file_73,11.255.209.78,BR,Firefox/Linux,367.99,1
2026-01-03T07:05:00,user_8,share,file_98,6.107.181.119,IN,Edge/Windows,115.95,0
2026-01-03T07:10:00,user_7,download,file_67,150.9.210.127,IN,Safari/Mac,194.11,0
2026-01-03T07:15:00,user_11,upload,file_14,42.124.241.63,IN,Safari/Mac,417.45,0
2026-01-03T07:20:00,user_6,bulk_download,file_49,68.83.213.87,FR,Edge/Windows,182.71,0
2026-01-03T07:25:00,user_9,upload,file_49,217.52.47.248,FR,Firefox/Linux,258.23,0
2026-01-03T07:30:00,user_16,share,file_78,134.59.38.182,CN,Chrome/Windows,250.97,0
2026-01-03T07:35:00,user_3,bulk_download,file_66,189.187.251.36,BR,Safari/Mac,105.84,1
2026-01-03T07:40:00,user_4,login,file_85,215.248.52.242,CN,Firefox/Linux,207.37,1
2026-01-03T07:45:00,user_16,upload,file_62,59.55.63.94,CN,Firefox/Linux,295.44,0
2026-01-03T07:50:00,user_8,login,file_6,71.91.37.50,IN,Firefox/Linux,286.79,0
2026-01-03T07:55:00,user_5,bulk_download,file_8,130.34.19.6,CN,Firefox/Linux,129.2,1
2026-01-03T08:00:00,user_19,login,file_82,129.56.73.200,CN,Chrome/Windows,439.27,1
2026-01-03T08:05:00,user_7,share,file_58,219.251.202.253,IN,Edge/Windows,433.66,0
2026-01-03T08:10:00,user_5,login,file_75,205.140.80.51,CN,Firefox/Linux,311.64,1
2026-01-03T08:15:00,user_11,download,file_59,140.114.210.174,RU,Chrome/Windows,114.98,0
2026-01-03T08:20:00,user_7,upload,file_67,88.143.83.82,IN,Edge/Windows,413.27,0
2026-01-03T08:25:00,user_20,download,file_77,54.115.4.22,CN,Chrome/Windows,438.89,0
2026-01-03T08:30:00,user_16,upload,file_85,172.65.234.22,IN,Firefox/Linux,451.0,0
2026-01-03T08:35:00,user_14,upload,file_67,56.133.13.212,RU,Edge/Windows,185.25,0
2026-01-03T08:40:00,user_16,login,file_99,55.25.254.142,BR,Edge/Windows,175.32,1
2026-01-03T08:45:00,user_4,permission_change,file_55,59.123.181.192,FR,Firefox/Linux,127.33,0
2026-01-03T08:50:00,user_20,upload,file_70,15.245.93.234,BR,Edge/Windows,128.98,0
2026-01-03T08:55:00,user_17,bulk_download,file_16,113.123.231.179,CN,Chrome/Windows,187.58,1
2026-01-03T09:00:00,user_12,login,file_14,26.205.29.20,RU,Firefox/Linux,213.09,1
2026-01-03T09:05:00,user_14,share,file_73,124.202.183.52,FR,Safari/Mac,305.98,0
2026-01-03T09:10:00,user_14,login,file_71,168.118.234.12,US,Edge/Windows,89.44,0
2026-01-03T09:15:00,user_10,login,file_74,60.192.226.199,BR,Safari/Mac,387.12,0
2026-01-03T09:20:00,user_4,download,file_96,186.155.60.125,RU,Firefox/Linux,223.35,0
2026-01-03T09:25:00,user_7,download,file_66,26.127.122.95,IN,Edge/Windows,393.06,0
2026-01-03T09:30:00,user_2,bulk_download,file_21,94.123.245.79,RU,Edge/Windows,482.29,0
2026-01-03T09:35:00,user_16,bulk_download,file_77,150.62.91.0,BR,Edge/Windows,44.16,1
2026-01-03T09:40:00,user_20,share,file_5,169.75.232.70,IN,Edge/Windows,465.35,0
2026-01-03T09:45:00,user_10,permission_change,file_92,12.166.131.162,FR,Chrome/Windows,472.86,0
2026-01-03T09:50:00,user_15,permission_change,file_2,194.36.167.204,CN,Firefox/Linux,425.3,0
2026-01-03T09:55:00,user_7,bulk_download,file_5,96.207.42.47,BR,Firefox/Linux,307.63,0
2026-01-03T10:00:00,user_1,share,file_21,128.40.147.147,US,Chrome/Windows,498.41,0
2026-01-03T10:05:00,user_13,share,file_52,129.65.91.153,RU,Firefox/Linux,258.92,0
2026-01-03T10:10:00,user_18,upload,file_37,40.184.233.29,IN,Safari/Mac,173.8,0
2026-01-03T10:15:00,user_7,download,file_59,129.79.92.134,FR,Edge/Windows,287.5,0
2026-01-03T10:20:00,user_4,login,file_72,9.166.26.79,FR,Chrome/Windows,251.63,0
2026-01-03T10:25:00,user_9,upload,file_69,201.15.208.92,FR,Safari/Mac,347.13,0
2026-01-03T10:30:00,user_8,bulk_download,file_97,95.101.229.102,CN,Safari/Mac,480.62,0
2026-01-03T10:35:00,user_1,login,file_62,195.16.114.59,FR,Chrome/Windows,128.98,0
2026-01-03T10:40:00,user_8,download,file_41,109.61.223.233,RU,Edge/Windows,477.73,0
2026-01-03T10:45:00,user_9,upload,file_32,87.169.62.11,RU,Safari/Mac,46.6,0
2026-01-03T10:50:00,user_18,share,file_23,71.196.221.138,IN,Edge/Windows,157.01,0
2026-01-03T10:55:00,user_7,login,file_64,176.47.35.41,BR,Firefox/Linux,117.51,1
2026-01-03T11:00:00,user_8,login,file_26,169.180.143.47,BR,Firefox/Linux,418.18,1
2026-01-03T11:05:00,user_3,upload,file_87,218.155.228.77,IN,Edge/Windows,306.95,0
2026-01-03T11:10:00,user_16,bulk_download,file_48,23.16.9.245,IN,Safari/Mac,246.22,0
2026-01-03T11:15:00,user_16,bulk_download,file_24,72.25.226.167,BR,Safari/Mac,199.0,0
2026-01-03T11:20:00,user_17,download,file_55,93.16.71.11,IN,Edge/Windows,469.83,0
2026-01-03T11:25:00,user_6,login,file_59,172.67.228.69,RU,Chrome/Windows,349.15,1
2026-01-03T11:30:00,user_1,permission_change,file_87,208.181.0.151,IN,Firefox/Linux,189.78,0
2026-01-03T11:35:00,user_9,login,file_24,102.220.166.158,CN,Safari/Mac,118.65,1
2026-01-03T11:40:00,user_12,bulk_download,file_24,194.19.198.39,BR,Edge/Windows,212.03,0
2026-01-03T11:45:00,user_13,share,file_36,197.107.198.176,BR,Edge/Windows,90.03,0
2026-01-03T11:50:00,user_9,bulk_download,file_31,218.93.38.64,BR,Edge/Windows,428.17,1
2026-01-03T11:55:00,user_1,bulk_download,file_23,31.96.149.152,RU,Edge/Windows,249.85,1
2026-01-03T12:00:00,user_18,permission_change,file_93,145.180.222.165,FR,Safari/Mac,392.69,0
2026-01-03T12:05:00,user_2,bulk_download,file_51,141.75.66.133,FR,Chrome/Windows,345.3,0
2026-01-03T12:10:00,user_4,login,file_58,84.227.232.100,RU,Safari/Mac,129.96,1
2026-01-03T12:15:00,user_12,bulk_download,file_3,155.26.161.73,BR,Edge/Windows,60.71,0
2026-01-03T12:20:00,user_19,bulk_download,file_74,140.94.44.100,US,Firefox/Linux,489.69,0
2026-01-03T12:25:00,user_17,share,file_63,201.208.215.131,RU,Edge/Windows,444.83,0
2026-01-03T12:30:00,user_5,share,file_22,167.119.47.164,CN,Safari/Mac,210.97,0
2026-01-03T12:35:00,user_3,login,file_21,153.138.52.123,IN,Safari/Mac,114.19,0
2026-01-03T12:40:00,user_9,share,file_78,206.21.87.69,RU,Edge/Windows,135.7,0
2026-01-03T12:45:00,user_19,share,file_67,1.103.143.75,RU,Edge/Windows,207.05,0
2026-01-03T12:50:00,user_8,bulk_download,file_85,23.117.134.26,BR,Safari/Mac,470.22,1
2026-01-03T12:55:00,user_6,upload,file_51,70.189.73.152,US,Chrome/Windows,47.87,0
2026-01-03T13:00:00,user_2,login,file_4,177.37.230.90,FR,Edge/Windows,262.04,0
2026-01-03T13:05:00,user_20,upload,file_20,169.97.238.109,BR,Chrome/Windows,327.45,0
2026-01-03T13:10:00,user_8,share,file_95,44.128.206.162,US,Safari/Mac,221.64,0
2026-01-03T13:15:00,user_2,bulk_download,file_85,149.60.225.250,BR,Safari/Mac,430.2,1
2026-01-03T13:20:00,user_18,login,file_35,94.21.111.153,CN,Edge/Windows,67.64,0
2026-01-03T13:25:00,user_19,bulk_download,file_77,171.29.123.72,US,Edge/Windows,315.56,0
2026-01-03T13:30:00,user_17,bulk_download,file_82,75.89.37.118,CN,Safari/Mac,454.47,0
2026-01-03T13:35:00,user_15,download,file_40,67.57.116.100,IN,Safari/Mac,206.16,0
2026-01-03T13:40:00,user_17,bulk_download,file_98,1.108.152.166,BR,Firefox/Linux,172.01,1
2026-01-03T13:45:00,user_16,upload,file_97,214.221.135.34,RU,Edge/Windows,149.88,0
2026-01-03T13:50:00,user_8,share,file_1,25.77.180.43,FR,Safari/Mac,94.37,0
2026-01-03T13:55:00,user_8,login,file_21,67.98.13.16,CN,Edge/Windows,414.23,0
2026-01-03T14:00:00,user_8,bulk_download,file_67,55.229.192.253,RU,Safari/Mac,142.41,1
2026-01-03T14:05:00,user_7,share,file_9,77.106.69.78,CN,Firefox/Linux,68.4,0
2026-01-03T14:10:00,user_15,login,file_35,10.61.136.223,CN,Edge/Windows,93.98,1
2026-01-03T14:15:00,user_1,bulk_download,file_24,69.56.143.73,CN,Chrome/Windows,141.13,1
2026-01-03T14:20:00,user_1,login,file_30,173.108.109.197,CN,Chrome/Windows,75.43,1
2026-01-03T14:25:00,user_10,share,file_64,126.103.113.108,CN,Safari/Mac,231.9,0
2026-01-03T14:30:00,user_5,share,file_8,179.206.116.17,IN,Safari/Mac,387.85,0
2026-01-03T14:35:00,user_7,login,file_33,165.208.125.244,BR,Edge/Windows,414.14,1
2026-01-03T14:40:00,user_15,bulk_download,file_32,110.112.86.165,RU,Chrome/Windows,99.67,1
2026-01-03T14:45:00,user_7,upload,file_61,58.26.204.174,FR,Edge/Windows,340.75,0
2026-01-03T14:50:00,user_2,share,file_96,159.209.158.216,US,Chrome/Windows,126.73,0
2026-01-03T14:55:00,user_2,download,file_86,45.83.164.227,BR,Firefox/Linux,486.64,0
2026-01-03T15:00:00,user_1,login,file_22,174.135.90.88,RU,Safari/Mac,292.39,1
2026-01-03T15:05:00,user_2,download,file_75,112.210.4.235,IN,Edge/Windows,344.23,0
2026-01-03T15:10:00,user_6,bulk_download,file_64,119.229.246.248,BR,Chrome/Windows,343.0,1
2026-01-03T15:15:00,user_2,permission_change,file_46,185.159.200.230,IN,Firefox/Linux,350.69,0
2026-01-03T15:20:00,user_8,download,file_41,162.83.122.5,CN,Safari/Mac,402.78,0
2026-01-03T15:25:00,user_13,download,file_46,105.251.19.188,IN,Firefox/Linux,125.42,0
2026-01-03T15:30:00,user_10,login,file_70,116.253.113.161,CN,Edge/Windows,94.97,1
2026-01-03T15:35:00,user_15,login,file_36,100.212.249.206,RU,Firefox/Linux,34.53,1
2026-01-03T15:40:00,user_18,login,file_47,62.207.3.75,RU,Edge/Windows,0.46,1
2026-01-03T15:45:00,user_6,login,file_3,94.71.146.113,RU,Safari/Mac,388.03,0
2026-01-03T15:50:00,user_18,bulk_download,file_50,2.170.1.196,CN,Firefox/Linux,262.08,1
2026-01-03T15:55:00,user_20,bulk_download,file_37,160.14.62.205,US,Safari/Mac,204.96,0
2026-01-03T16:00:00,user_3,upload,file_6,43.22.212.43,FR,Firefox/Linux,89.4,0
2026-01-03T16:05:00,user_7,bulk_download,file_13,201.87.141.224,RU,Chrome/Windows,285.55,1
2026-01-03T16:10:00,user_17,permission_change,file_80,178.249.131.129,CN,Safari/Mac,24.64,0
2026-01-03T16:15:00,user_7,bulk_download,file_84,110.9.96.237,BR,Edge/Windows,464.21,1
2026-01-03T16:20:00,user_2,login,file_47,217.96.109.99,RU,Edge/Windows,411.03,0
2026-01-03T16:25:00,user_9,upload,file_68,210.29.38.197,FR,Chrome/Windows,367.18,0
2026-01-03T16:30:00,user_17,upload,file_13,125.17.10.41,US,Chrome/Windows,362.61,0
2026-01-03T16:35:00,user_17,download,file_85,52.191.21.162,US,Firefox/Linux,285.06,0
2026-01-03T16:40:00,user_18,bulk_download,file_54,142.118.116.160,RU,Chrome/Windows,383.17,0
2026-01-03T16:45:00,user_14,permission_change,file_14,11.161.146.94,CN,Firefox/Linux,396.25,0
2026-01-03T16:50:00,user_6,bulk_download,file_69,5.224.9.14,BR,Edge/Windows,466.77,0
2026-01-03T16:55:00,user_12,bulk_download,file_53,9.122.115.173,BR,Edge/Windows,413.09,0
2026-01-03T17:00:00,user_18,download,file_28,182.201.216.115,FR,Edge/Windows,382.88,0
2026-01-03T17:05:00,user_15,share,file_58,166.119.223.251,BR,Edge/Windows,0.2,0
2026-01-03T17:10:00,user_1,login,file_67,139.132.116.97,CN,Firefox/Linux,496.71,1
2026-01-03T17:15:00,user_7,share,file_41,35.133.217.48,US,Chrome/Windows,385.78,0
2026-01-03T17:20:00,user_17,share,file_72,97.162.156.116,FR,Firefox/Linux,47.23,0
2026-01-03T17:25:00,user_9,download,file_47,180.70.58.111,US,Firefox/Linux,116.57,0
2026-01-03T17:30:00,user_13,upload,file_73,4.152.191.145,FR,Firefox/Linux,367.16,0
2026-01-03T17:35:00,user_16,login,file_89,205.211.203.63,US,Chrome/Windows,297.66,0
2026-01-03T17:40:00,user_13,permission_change,file_11,125.108.89.67,FR,Chrome/Windows,460.94,0
2026-01-03T17:45:00,user_4,login,file_99,100.178.5.152,CN,Firefox/Linux,373.86,0
2026-01-03T17:50:00,user_13,upload,file_7,215.18.95.8,RU,Safari/Mac,262.24,0
2026-01-03T17:55:00,user_11,bulk_download,file_65,27.169.139.63,US,Firefox/Linux,76.68,0
2026-01-03T18:00:00,user_20,login,file_74,64.224.205.105,CN,Chrome/Windows,111.12,0
2026-01-03T18:05:00,user_5,login,file_44,197.232.132.108,US,Chrome/Windows,237.98,0
2026-01-03T18:10:00,user_9,bulk_download,file_11,118.169.241.223,CN,Edge/Windows,250.96,0
2026-01-03T18:15:00,user_16,download,file_72,107.70.10.98,US,Firefox/Linux,243.98,0
2026-01-03T18:20:00,user_20,download,file_95,65.167.169.191,FR,Firefox/Linux,121.23,0
2026-01-03T18:25:00,user_19,login,file_12,97.166.64.150,BR,Chrome/Windows,335.91,0
2026-01-03T18:30:00,user_11,share,file_45,23.172.214.79,US,Chrome/Windows,384.86,0
2026-01-03T18:35:00,user_15,login,file_80,71.110.43.220,CN,Firefox/Linux,220.29,1
2026-01-03T18:40:00,user_12,download,file_20,210.169.19.244,US,Chrome/Windows,56.27,0
2026-01-03T18:45:00,user_1,bulk_download,file_44,41.118.251.93,RU,Chrome/Windows,152.63,1
2026-01-03T18:50:00,user_18,share,file_28,13.189.168.215,US,Firefox/Linux,273.26,0
2026-01-03T18:55:00,user_20,bulk_download,file_94,60.109.159.73,CN,Firefox/Linux,347.57,0
2026-01-03T19:00:00,user_17,login,file_6,86.150.183.161,FR,Safari/Mac,85.24,0
2026-01-03T19:05:00,user_9,permission_change,file_7,93.162.207.56,FR,Edge/Windows,327.41,0
2026-01-03T19:10:00,user_9,login,file_85,144.134.0.133,CN,Safari/Mac,432.15,1
2026-01-03T19:15:00,user_13,login,file_66,12.39.222.182,BR,Chrome/Windows,451.95,1
2026-01-03T19:20:00,user_3,bulk_download,file_24,24.237.94.156,FR,Firefox/Linux,250.38,0
2026-01-03T19:25:00,user_2,permission_change,file_32,144.69.14.111,IN,Safari/Mac,166.85,0
2026-01-03T19:30:00,user_12,download,file_88,73.253.136.242,IN,Safari/Mac,177.75,0
2026-01-03T19:35:00,user_2,bulk_download,file_81,111.71.211.70,BR,Safari/Mac,439.35,0
2026-01-03T19:40:00,user_9,upload,file_29,23.3.8.193,FR,Firefox/Linux,170.96,0
2026-01-03T19:45:00,user_13,download,file_67,188.202.99.52,IN,Firefox/Linux,208.72,0
2026-01-03T19:50:00,user_20,login,file_43,85.10.54.138,BR,Edge/Windows,271.16,0
2026-01-03T19:55:00,user_18,bulk_download,file_88,175.148.118.67,CN,Firefox/Linux,431.31,1
2026-01-03T20:00:00,user_5,permission_change,file_56,211.174.205.112,FR,Firefox/Linux,328.15,0
2026-01-03T20:05:00,user_3,download,file_72,89.227.195.96,BR,Chrome/Windows,92.15,0
2026-01-03T20:10:00,user_1,download,file_98,134.126.208.237,RU,Safari/Mac,440.08,0
2026-01-03T20:15:00,user_15,login,file_96,31.239.253.220,BR,Safari/Mac,76.06,0
2026-01-03T20:20:00,user_1,bulk_download,file_98,83.103.104.26,BR,Safari/Mac,302.84,1
2026-01-03T20:25:00,user_8,bulk_download,file_88,54.94.223.53,US,Chrome/Windows,179.69,0
2026-01-03T20:30:00,user_17,login,file_78,189.29.143.245,US,Edge/Windows,356.04,0
2026-01-03T20:35:00,user_16,login,file_18,76.189.125.68,CN,Firefox/Linux,96.71,0
2026-01-03T20:40:00,user_14,bulk_download,file_29,70.201.0.53,RU,Firefox/Linux,378.91,1
2026-01-03T20:45:00,user_16,login,file_89,59.253.233.3,CN,Safari/Mac,433.4,1
2026-01-03T20:50:00,user_2,login,file_78,166.99.222.241,CN,Edge/Windows,360.13,0
2026-01-03T20:55:00,user_20,permission_change,file_69,183.128.75.99,FR,Chrome/Windows,260.37,0
2026-01-03T21:00:00,user_17,upload,file_69,25.151.210.113,US,Edge/Windows,491.92,0
2026-01-03T21:05:00,user_2,login,file_25,113.97.12.131,CN,Safari/Mac,219.83,1
2026-01-03T21:10:00,user_6,share,file_55,125.170.11.222,CN,Safari/Mac,306.61,0
2026-01-03T21:15:00,user_15,bulk_download,file_12,40.218.114.83,RU,Chrome/Windows,89.97,1
2026-01-03T21:20:00,user_5,permission_change,file_51,172.186.41.81,FR,Edge/Windows,161.8,0
2026-01-03T21:25:00,user_7,login,file_59,95.168.48.126,CN,Chrome/Windows,125.12,1
2026-01-03T21:30:00,user_4,permission_change,file_12,200.66.10.14,US,Chrome/Windows,353.14,0
2026-01-03T21:35:00,user_13,upload,file_94,197.149.7.59,FR,Firefox/Linux,189.4,0
2026-01-03T21:40:00,user_19,download,file_85,150.186.35.124,BR,Firefox/Linux,81.15,0
